This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Fri Apr 03 07:45:18 2020																																																				
																																																				
TIC ID	TOI	Previous CTOI	Master priority	SG1A priority	SG1B priority	SG2 priority	SG3 priority	SG4 priority	SG5 priority	ACWG priority	TESS Disposition	TFOPWG Disposition	TESS mag	TESS mag error	PCs	Source	RA (degrees)	Dec (degrees)	PM RA (mas/yr)	PM RA error	PM Dec (mas/yr)	PM Dec error	Epoch (BJD)	Epoch error	Period (days)	Period error	Duration (hours)	Duration error	Depth (mmag)	Depth (mmag) error	Depth (ppm)	Depth (ppm) error	Planet Radius (R_Earth)	Planet Radius error	Planet Insolation (Earth flux)	Planet Eq Temp (K)	Planet SNR	Stellar Distance (pc)	Stellar Distance error	Stellar Teff (K)	Stellar Teff error	Stellar log(g) (cm/s2)	Stellar log(g) error	Stellar Radius (R_Sun)	Stellar Radius error	Stellar Metallicity	Stellar Metallicity error	Sectors	Comments	Date TOI Alerted (by TESS Project)	Date TOI Updated (by TESS Project)	Date Modified (by ExoFOP-TESS)
22529346	495.01		5	5	5	5	5	5	5	5	KP	KP	10.056	0.006	1	spoc	107.600231	-39.09727	-3.848	0.04	25.607	0.042	2458491.998657	0.000125	1.274931	0.000012	2.916478	0.009414	19.043561	0.076999	17386.841797	70.916618	19.672785	0.060382	5130.806641	2158.570068	234.725754	269.898	1.571	6459		4.24006		1.46				7	WASP-121	2019-03-08	2019-12-17	2020-01-16
88977253	496.01		5	5	5	5	5	5	5	5	PC	FP	12.33	0.007	1	spoc	123.097668	-5.768659	-1.076	0.078	0.83	0.052	2458492.708252	0.000567	2.767691	0.000112	1.876437	0.042975	24.919437	0.612722	22690.263672	564.17865	28.980984	14.55595	2360.100098	1777.674927	68.144279	791.384	29.483	6717.029785	158.020004	4.2	0.05	1.54739	0.746179	-0.068	0.034	7	V-shaped; Large planet; but could be close to 2 R_Jup.	2019-03-08	2019-12-17	2020-01-16
108645766	497.01		5	5	5	5	5	5	5	5	PC	FP	13.2312	0.007	1	spoc	112.446414	-28.483916	207.907	0.067	-171.569	0.09	2458492.914429	0.006628	2.974175	0.001636	3.031634	0.343247	12.785984	1.833569	11707.256836	1687.354126	3.756355	0.897648	13.86784	492.177734	7.174169	56.336	0.1543	3333	102	4.94824	0.506965	0.302	0.065			7	Faint target; centroid analysis not reliable bc of crowded field; SG1 needed	2019-03-08	2019-12-17	2020-01-16
121338379	498.01		5	5	5	5	5	5	5	5	PC	FP	9.58094	0.006	1	spoc	129.090789	-3.860202	-22.854	0.066	4.87	0.058	2458491.891724	0.000553	0.275043	0.000012	0.7559	0.060879	1.081082	0.069029	995.218201	63.576267	6.841338	9.718639	30791.470703	3378.526611	20.782486	188.364	1.443	6218	195	4.26662	2.00625	1.33412	1.33412	-0.01	0.052	7	Very short period; ; GAIA dmag=3.2 for nearby star 121338375	2019-03-08	2019-12-17	2020-01-16
123702439	499.01		1	4	1	1	2	4	4	3	PC		10.1374	0.006	1	spoc	115.638695	-43.553495	-25.701	0.046	80.905	0.054	2458500.1073	0.001567	8.521168	0.002075	2.766093	0.427255	1.64638	0.116311	1515.222656	107.120239	4.06389	1.581654	171.555054	923.040222	14.60476	158.659	0.7455	5997	192	4.45722	0.328186	1.02891	0.156669			7	d_rp=4.4 for neighbor 5	2019-03-08	2019-12-17	2020-01-16
134200185	500.01		1	5	5	1	2	4	4	1	PC		9.4022	0.006	1	spoc	106.559098	-47.587816	135.798	0.04	-146.251	0.037	2458491.961792	0.002838	0.548213	0.000119	1.077637	0.204236	0.250722	0.036916	230.89679	34.000359	1.582659	0.305716	1762.49231	1652.538452	7.856921	47.3924	0.0473	4590	176	4.50961	0.324858	0.784845	0.118543			7		2019-03-08	2019-12-17	2020-01-16
134537478	501.01		5	5	5	5	5	5	5	5	KP	KP	10.3887	0.006	1	spoc	108.301409	-42.409762	-11.287	0.041	-1.855	0.042	2458493.272095	0.000263	1.710026	0.000034	2.199119	0.015975	12.685105	0.084318	11615.427734	77.656326	18.494459	0.096149	2447.264893	1793.865967	171.283875	250.121	1.539	5720		4.16816		1.52				7	KELT-14	2019-03-08	2019-12-17	2020-01-16
172193428	502.01		3	4	3	4	4	3	4	5	PC		10.3773	0.006	1	spoc	98.53195	-28.404168	-12.389	0.068	16.52	0.084	2458493.776367	0.001612	2.941821	0.000381	1.543592	0.093928	2.397794	0.3042	2206.013184	280.139282	7.997172	1.521215	311.045013	1169	18.126085	215.387	2.802	5642	188	4.16735	0.325713	1.36666	0.206991			7		2019-03-08	2019-12-17	2020-01-16
186812530	503.01		4	5	5	4	4	4	4	5	PC	PC	9.19813	0.006	1	spoc	124.320365	12.601322	-9.336	0.095	-9.945	0.053	2458492.053345	0.000563	3.677469	0.000158	1.835655	0.044764	3.968068	0.135156	3648.05542	124.475601	12.699243	3.160989	2824.099854	1859.258423	52.764706	255.416	3.8885	7887	218	4.28126	0.47567	1.64528	0.35241			7	slightly V-shaped; hot star; 12 Re	2019-03-08	2019-12-17	2020-01-16
219164808	504.01		3	4	3	3	2	4	4	5	PC		9.6646	0.006	1	spoc	90.77407	-52.084311	-8.962	0.062	11.404	0.065	2458491.723999	0.000758	1.677303	0.000092	2.622396	0.057958	3.569524	0.06267	3282.254883	57.719292	15.498154	14.893731	5619.255371	2208.205322	42.743786	425.719	5.639	6915	204	4.17618	1.79143	1.66041	1.47426			7	V-shaped;  d_rp=5 for neighbor 4-5	2019-03-08	2019-12-17	2020-01-16
268644785	505.01		5	5	5	5	5	5	5	5	KP	KP	10.6815	0.006	1	spoc	117.414976	-52.120447	-4.516	0.041	-2.283	0.039	2458494.135254	0.000429	3.329371	0.000118	4.049481	0.035538	12.056243	0.105093	11042.786133	96.789505	15.876782	0.138143	1196.562744	1500.042725	115.306717	324.683	2.4605	6003		4.16979		1.48				7	KELT-15	2019-03-08	2019-12-17	2020-01-16
274138511	506.01		5	5	5	5	5	5	5	5	PC	FP	10.4215	0.006	1	spoc	116.68702	6.445569	-7.001	0.067	-30.304	0.037	2458492.5	0.003381	2.774207	0.000722	2.393565	0.531679	0.7531	0.072173	693.389893	66.471954	2.582442	3.122172	444.231018	1170.905884	9.472691	267.292	2.665	5280	183	4.44454	2.00384	0.945062	0.945062			7	Possible centroid; SG1 to check nearby stars. Nearest neighbor is 12.2	2019-03-08	2019-12-17	2020-01-16
348538431	507.01		3	4	4	3	4	4	4	5	PC		13.2304	0.007	1	spoc	121.629579	-15.76469	47.801	0.077	-15.298	0.058	2458492.096558	0.000239	0.899485	0.000016	1.196347	0.0193	76.719498	1.21848	68222.539062	1121.631714	9.812343	2.201844	69.169418	735.526428	94.909363	110.884	0.6935	3338	64	4.9469	0.402157	0.304	0.052			7	V-shaped; large planet	2019-03-08	2019-12-17	2020-03-27
425206121	508.01		5	5	5	5	5	5	5	5	KP	KP	9.654	0.006	1	spoc	111.509529	7.615776	-2.85	0.09	-1.371	0.08	2458494.135376	0.000307	4.611884	0.000121	4.202993	0.025055	11.311343	0.077643	10364.050781	71.508949	19.339359	15.55616	2078.587646	1722.11377	145.364227	300.276	4.614	7346	210	4.14208	1.62475	1.81642	1.46106	0.453561	0.00937043	7	KELT-19A	2019-03-08	2019-12-17	2020-01-16
453211454	509.01		1	4	1	2	4	2	4	1	PC		7.9259	0.006	1	spoc	117.924642	9.385241	-78.797	0.079	-188.706	0.043	2458494.445679	0.001498	18.119808	0.002151	3.669772	0.189904	0.968271	0.046313	891.412842	42.654499	3.073257	0.499603	46.819523	667.154602	19.772907	48.9739	0.1055	5560.259766	43.350899	4.438		0.996346	0.089708			7	Looks like a transit signal but there is a possible single secondary at 1506 need to check multi-sector data.	2019-03-08	2019-12-17	2020-01-16
238086647	510.01		1	4	1	1	2	4	4	2	PC		8.4633	0.006	1	spoc	104.95898	-49.50748	103.222	0.045	-69.867	0.047	2458492.578125	0.001521	1.352479	0.000156	0.561656	0.151217	0.358332	0.047841	329.981323	44.062145	2.809534	2.816144	4001.156494	2028.458496	7.217847	93.0994	0.1949	5915	191	4.1283	0.268589	1.48283	0.177962			7	marginal signal; offset not consistent with nearby stars	2019-03-18	2019-12-17	2020-01-16
440777904	511.01		5	5	5	5	5	5	5	5	KP	KP	11.3072	0.007	1	spoc	108.825117	14.262606	8.152	0.077	-1.716	0.063	2458491.696289	0.00066	3.355138	0.000152	3.657982	0.046856	11.75172	0.142925	10765.368164	131.629837	13.988914	0.173052	1190.061035	1498.000854	78.209305	415.344	6.5355	6373		4.27283		1.32		-0.21	0.08	7	HAT-P-24 b	2019-03-18	2019-12-17	2020-01-16
119292328	512.01		1	4	1	1	2	4	4	5	PC		8.9767	0.006	1	spoc	96.646702	-38.60721	3.004	0.042	-109.019	0.044	2458492.783569	0.004878	7.187118	0.002616	2.862583	0.505017	0.325679	0.040265	299.916809	37.084618	1.665999	0.957696	134.17868	868.041809	7.453777	67.3975	0.11655	5581	187	4.52166	0.26533	0.901914	0.105192			7		2019-03-18	2019-12-17	2020-01-16
431999925	513.01		5	5	5	5	5	5	5	5	PC	FP	14.7095	0.007	1	spoc	120.789948	-20.010091	64.87	2	-60.53	2	2458492.930054	0.008993	1.445433	0.000968	3.684343	0.720241	18.213452	2.373196	16635.289062	2183.406738	3.493627	0.975823	29.257727	593.170959	7.890174	190.2254		3266	101	4.98546	0.527945	0.269	0.06			7	likely on TIC 431999916 which has lower end Gaia Rstar=2.8 Rsun and is 0.9 brighter than the target in T-band; still possibly planetary	2019-03-18	2019-12-17	2020-01-16
366576758	514.01		5	5	5	5	5	5	5	5	KP	KP	13.6674	0.008	1	spoc	127.882912	11.922255	-13.149	0.061	-2.452	0.037	2458495.846069	0.00294	11.388472	0.004193	3.8512	0.322052	18.748397	1.053721	17119.675781	970.042053	10.782324	0.988451	45.402359	662.047791	17.009926	475.758	8.116	5027		4.51935		0.83				7	K2-114b	2019-03-18	2019-12-17	2020-01-16
366622912	515.01		3	4	3	4	4	4	4	5	PC		13.7988	0.007	1	spoc	128.067093	11.63071	-9.569	0.06	-2.149	0.04	2458493.282593	0.001202	3.115247	0.000286	2.299143	0.104384	28.02105	0.884561	25478.152344	814.378601	15.83531	0.706427	314.14386	1073.746826	26.915272	442.813	6.8055	4973	172	4.438		1				7	GAIA radius = 0.7 Rsun and Teff = 5000 K	2019-03-18	2019-12-17	2020-03-25
318937509	516.01		5	5	5	5	5	5	5	5	PC	FP	14.114	0.009	1	spoc	112.381555	2.847953	18.804	0.151	-38.756	0.11	2458492.650024	0.000949	1.04855	0.000073	1.062799	0.058793	38.282321	2.288797	34644.953125	2105.839355	4.183797	0.977004	26.919249	580.945618	20.462208	150.5	2.0185	3109	98	5.06577	0.548895	0.202	0.046			7	v-shaped	2019-03-18	2019-12-17	2020-01-16
308307606	517.01		5	5	5	5	5	5	5	5	PC	FP	13.2361	0.006	1	spoc	120.199911	-60.865633	-5.8	0.03	11.426	0.032	2458496.577881	0.003205	15.00263	0.004596	2.451605	0.266214	11.498214	1.116977	10534.367188	1028.245117	11.937991	11.974361	64.217621	721.99353	11.168397	416.217	2.6445	5522	180	4.39493		1.03562	1.03562			7	9.9 day eccentric system with separations between events of ~4.72; 5.16; 4.72; 5.16 days	2019-03-18	2019-12-17	2020-01-16
264979636	518.01		1	4	1	4	4	2	4	5	PC		10.1432	0.006	1	spoc	115.71678	8.866906	-11.23	0.079	-13.192	0.058	2458495.790283	0.003243	17.878969	0.004585	2.124101	0.809095	1.061067	0.148371	976.801575	136.645462	3.618524	4.193206	63.765594	720.719604	7.363369	159.814	1.219	5596	187	4.32233	0.294962	1.13674	0.151592			7	low MES; possible centroid offset; GAIA Rstar=1.06Rsun	2019-03-18	2019-12-17	2020-01-16
218795833	519.01		3	5	5	3	4	4	4	5	PC		14.4347	0.007	1	spoc	124.606758	-19.662792	-41.992	0.095	29.095	0.073	2458491.877197	0.000411	1.265223	0.000036	1.240773	0.032097	163.25424	2.672349	139604.15625	2458.298096	9.497154	2.123624	30.804203	600.858521	46.428268	115.557	0.9295	3225	100	5.00457	0.531516	0.251	0.056			7	possible hot Jupiter around an M dwarf	2019-03-18	2019-12-17	2020-03-25
148479278	520.01		1	5	5	1	2	4	4	5	PC		9.3777	0.006	1	spoc	102.657977	-37.960195	-12.079	0.048	9.031	0.058	2458491.707153	0.003087	0.522797	0.000125	2.014599	0.467167	0.151041	0.020432	139.104523	18.818766	1.809812	1.658171	25622.345703	3226.817871	7.304356	222.315	1.5185	7450	211	4.33986	0.416811	1.46403	0.257435			7	possible NEB	2019-03-18	2019-12-17	2020-01-16
27649847	521.01		2	4	2	2	4	4	4	5	PC		12.4029	0.007	1	spoc	123.344257	12.222108	90.409	0.092	80.695	0.05	2458492.722778	0.00257	1.542131	0.000295	1.112434	0.281309	2.591921	0.314186	2384.399902	289.334473	1.449216	0.393694	33.449898	613.364258	8.542186	60.9425	0.22385	3439	69	4.97486	0.436074	0.268	0.047			7	Small star; marginal transit	2019-03-18	2019-12-17	2020-03-25
19451711	522.01		4	5	5	5	4	5	4	1	PC		7.3645	0.006	1	spoc	124.602684	-7.571238	-32.971	0.066	9.711	0.059	2458491.704956	0.001292	0.397554	0.000042	1.712397	0.300345	0.116414	0.010175	107.215195	9.371282	2.023658	2.161255	36339.007812	3521.380859	8.220099	111.179	0.5865	7381	80	4.438		1.89537	0.201579			7	V-shaped and short period; GAIA Rp=1.6 Rsun	2019-03-18	2019-12-17	2020-01-16
93125144	523.01		1	4	1	3	2	4	4	3	PC		9.579001	0.019	1	spoc	84.846555	-19.558332	14.709	0.678	-56.626	1.113	2458472.959717	0.001169	9.91102	0.001685	2.981681	0.100397	6.582248	0.619925	6044.134277	570.809204	7.705774	1.300738	63.441837	719.80304	15.278281	70.64739	2.41355	4692	177	4.29723	0.337979	0.941705	0.147578			6	Transits could be the result of detrending residuals from stellar variability	2019-02-26	2019-12-17	2020-01-16
365690646	524.01		1	4	1	3	4	4	4	5	PC		10.094	0.006	1	spoc	81.54323	6.912307	-7.797	0.087	-9.559	0.07	2458471.143433	0.002412	12.983175	0.003306	1.527578	0.761684	1.283009	0.175077	1180.996948	161.238937	5.933251	6.288821	397.468689	1138.7948	7.579506	293.27	3.5595	6962.640137	13.5697	4.14716	0.016843	1.67983	0.066178	-0.187102	0.0106535	6	Potentially instrument noise	2019-02-26	2019-12-17	2020-01-16
71512186	525.01		1	4	1	4	4	4	4	4	PC		8.7784	0.006	1	spoc	90.169954	-8.468341	6.818	0.058	-55.906	0.058	2458471.035522	0.003723	14.821751	0.005283	6.071374	0.599665	0.52797	0.045725	486.159698	42.113205	3.633732	1.194901	303.860931	1064.850098	10.557674	152.042	0.802	7064	206	4.22374	0.333564	1.60059	0.188814			6	possibly marginal	2019-02-26	2019-12-17	2020-01-16
200593988	526.01		1	4	1	3	4	4	4	5	PC		12.3069	0.007	1	spoc	85.335762	11.194448	83.783	0.1	-29.865	0.076	2458470.849243	0.004324	7.699087	0.003345	4.380607	0.39642	8.80014	0.679566	8072.469727	625.707153	6.21451	8.41901	8.721305	438.293579	16.209078	70.9325	0.2068	3617	67	4.81052	0.362772	0.45	0.07			6	possibly marginal	2019-02-26	2019-12-17	2020-01-16
148228019	527.01		1	4	1	3	4	4	4	5	PC		8.2488	0.006	1	spoc	101.188744	-36.657354	-3.7	1.3	-11.9	1.3	2458470.738647	0.000423	18.089163	0.000598	2.523193	0.042905	6.047396	0.078522	5554.374512	72.318954	22.217569	18.995506	351.337158	1104.207642	85.64537	163.677		7403	211	4.13809	1.60578	1.83686	1.46018			6	GAIA Rstar=2.2Rsun; planet is likely larger than 16Re	2019-02-26	2019-12-17	2020-01-16
403693875	528.01		5	5	5	5	5	5	5	5	PC	FP	13.3675	0.006	1	spoc	105.006164	11.043248	-9.928	0.054	-46.202	0.044	2458469.705688	0.002002	3.524465	0.000652	3.103957	0.160922	23.956142	1.091452	21822.783203	1004.759094	9.045877	1.545847	53.130871	688.583313	17.919674	192.351	1.24	3965	147	4.68568	0.375183	0.613	0.1			6		2019-02-26	2019-12-17	2020-01-16
438490744	529.01		5	5	5	5	5	5	5	5	PC	FP	14.1396	0.008	1	spoc	100.255965	16.588795	-2.492	0.138	-189.117	0.117	2458468.49585	0.002003	1.665878	0.000283	4.956738	0.144742	97.211684	2.826642	85643.984375	2600.047852	6.98229	5.428897	10.912114	463.550415	19.085302	63.0507	0.44045	3021	97	5.10725	0.532457	0.172	0.038			6		2019-02-26	2019-12-17	2020-03-04
387690507	530.01		3	4	3	3	4	4	4	5	PC		13.5287	0.008	1	spoc	103.412833	12.881578	13.682	0.083	-62.577	0.073	2458470.200195	0.00213	6.388488	0.001123	2.51086	0.188794	30.33802	1.577673	27555.572266	1452.034912	8.128405	1.325437	13.295618	487.020081	16.44689	148.762	1.101	3688	69	4.78199	0.354944	0.486	0.074			6	Possible centroid	2019-02-26	2019-12-17	2020-03-25
302895996	531.01		5	5	5	5	5	5	5	5	PC	FP	13.8097	0.01	1	spoc	83.11641	15.555883	-48.4	2	-52.05	2	2458468.847168	0.002165	0.567995	0.000108	1.408867	0.400217	5.669893	0.543539	5208.552734	500.492188	2.671369	1.172365	185.074234	940.71106	9.056893	167.3049		3462	103	4.88307	0.464398	0.368	0.073			6		2019-02-26	2019-12-17	2020-01-16
144700903	532.01		3	4	3	3	3	4	4	5	PC		12.6785	0.007	1	spoc	85.080054	11.562637	23.368	0.061	-38.099	0.047	2458470.576294	0.001184	2.326811	0.000249	1.669099	0.169089	9.359158	0.399661	8583.056641	368.033813	5.611109	1.093347	89.326439	784.087891	20.497864	135.047	0.548	3946	69	4.69039	0.330439	0.606	0.086			6		2019-02-26	2019-12-17	2020-01-16
309791156	533.01		1	4	1	3	2	4	4	4	PC		10.9621	0.006	1	spoc	80.054863	-62.646186	16.155	0.04	-30.681	0.042	2458332.693481	0.003221	19.572834	0.000567	4.240141	0.382361	1.87112	0.104995	1721.880981	96.699577	4.621609	1.699425	112.096222	829.884216	14.861218	123.391	0.303	4666.100098	64	4.23	0.12	1.1335	0.18543	0.23	0.08	"1,5,6"		2019-02-26	2019-12-17	2020-01-16
281909674	534.01		5	5	5	5	5	5	5	5	KP	KP	14.4266	0.009	1	spoc	102.721143	-5.086456	1.637	0.062	-3.257	0.07	2458470.814941	0.006312	4.034793	0.002576	2.935156	0.561722	18.568221	2.346379	16956.554688	2158.761719	13.326335	2.154749	437.419678	1166.391479	8.343057	1148.93	59.135	5945		4.46721		1.01				6	CoRoT-13b	2019-02-26	2019-12-17	2020-01-16
280210963	535.01		5	5	5	5	5	5	5	5	KP	KP	14.7971	0.014	1	spoc	100.765687	-1.296444	1.694	0.066	-3.475	0.068	2458471.022095	0.004864	2.827895	0.001353	2.917883	0.373583	70.514233	6.132481	62881.941406	5632.302734	28.35512	2.3337	721.809692	1321.981689	11.14566	1126.37	55.745	5675		4.37342		1.12		0.17	0.14	6	CoRoT-12b	2019-02-26	2019-12-17	2020-01-16
234825296	536.01		5	5	5	5	5	5	5	5	KP	KP	13.8786	0.026	1	spoc	97.720425	0.226893	-0.262	0.06	-2.803	0.05	2458473.381836	0.004741	9.246063	0.00685	2.410783	0.417757	14.953933	2.025095	13678.666016	1863.442871	12.972439	1.499757	137.148758	872.805969	7.756979	844.061	23.527	5880		4.47813		1.02				6	CoRoT-20b; two planets in system	2019-02-26	2019-12-17	2020-01-16
234112540	537.01		5	5	5	5	5	5	5	5	KP	KP	13.4831	0.015	1	spoc	101.27724	0.815216	-3.071	0.048	-8.278	0.044	2458470.418335	0.002562	4.037678	0.001046	2.468802	0.237353	17.527433	1.137001	16013.756836	1046.668091	15.302772	1.240688	712.196411	1317.557861	14.61223	882.472	25.62	6100		4.28733		1.19		0.04	0.05	6	CoRoT-5b	2019-02-26	2019-12-17	2020-01-16
237751146	538.01		1	4	1	3	4	4	4	5	PC		14.1477	0.008	1	spoc	104.33198	4.028698	52.075	0.114	-61.646	0.093	2458469.915405	0.003011	1.669965	0.000425	2.731172	0.211828	28.70818	1.903346	26094.703125	1751.510864	5.984065	1.270098	37.793007	632.371948	13.053421	133.21	1.5015	3411	102	4.90948	0.480684	0.341	0.07			6		2019-02-26	2019-12-17	2020-03-27
238004786	539.01		1	4	1	1	2	4	4	5	PC		10.5958	0.006	1	spoc	102.568389	-53.005503	-4.115	0.053	33.079	0.047	2458468.352173	0.002198	0.309543	0.000062	1.151041	0.362077	0.334059	0.040583	307.63266	37.377514	1.825583	0.677475	5483.297363	2194.725342	7.751638	108.368	0.2835	4836	178	4.44968	0.343852	0.874579	0.141257			6	marginal signal. GAIA Rstar=0.81Rsun; short period	2019-02-26	2019-12-17	2020-01-16
200322593	540.01		3	4	3	3	2	4	4	1	PC		11.5045	0.007	1	spoc	76.309695	-47.937539	-66.085	0.082	25.077	0.093	2458411.826416	0.000545	1.239133	0.000018	0.470455	0.18499	2.356315	0.186546	2167.892822	171.800034	4.938874	2.636121	7.006776	414.953369	13.703281	14.0022	0.00885	3042		4.438		1				"4,5,6"		2019-02-26	2019-12-17	2020-01-16
143271144	541.01		3	4	3	3	2	4	4	5	PC		14.7117	0.007	1	spoc	90.727491	-30.832906	-1.274	0.046	5.684	0.051	2458469.176636	0.004886	1.352966	0.000533	1.820567	0.340394	16.234617	3.350241	14841.399414	3080.93042	15.510087	16.279587	958.991882	1419.297607	8.324243	1105.38	38.44	4978	180	4.438		1				6	marginal signal	2019-02-26	2019-12-17	2020-03-06
49771092	542.01		3	4	3	3	2	4	4	5	PC		14.8067	0.007	1	spoc	96.066232	-28.1347	-0.677	0.036	-5.072	0.042	2458469.060059	0.003	1.63127	0.000422	1.194244	0.364444	17.576793	2.234058	16058.490234	2055.527832	11.314464	11.793091	698.372925	1311.117432	7.629786	939.127	22.5235	5084	181	4.48093	2.00353	0.878845	0.878845			6	marginal signal	2019-02-26	2019-12-17	2020-03-06
53593457	543.01		5	5	5	5	5	5	5	5	PC	FP	15.0404	0.008	1	spoc	100.306094	-3.925831	19.57	2	-65.14	2	2458468.332153	0.003362	0.530893	0.000146	1.910177	0.234509	36.943228	3.325312	33453.597656	3058.040283	3.747202	0.900232	61.427193	714.019226	9.624941			3085	99	5.0795	0.549539	0.193	0.044			6	possible secondary	2019-02-26	2019-12-17	2020-01-16
50618703	544.01		4	5	5	4	4	4	4	2	PC		9.6504	0.006	1	spoc	82.290072	-0.342898	34.297	0.063	-78.131	0.058	2458469.758789	0.001543	1.548214	0.000198	1.216062	0.129462	0.940219	0.068566	865.599304	63.149231	2.322642	0.394822	323.377014	1081.551147	12.803771	41.1166	0.0734	4665	177	4.67631	0.316736	0.655328	0.096172			6		2019-02-26	2019-12-17	2020-01-16
37168957	545.01		5	5	5	5	5	5	5	5	KP	KP	14.2465	0.019	1	spoc	98.172417	-0.031604	2.335	0.068	-3.26	0.066	2458470.175171	0.001927	1.899994	0.00032	2.406097	0.159322	36.578791	1.820069	33129.113281	1674.940796	18.261274	0.96847	899.367981	1396.703125	18.792747	764.889	26.699	5440		4.41615		1				6	CoRoT-18 b	2019-02-26	2019-12-17	2020-01-16
36440357	546.01		5	5	5	5	5	5	5	5	KP	KP	13.1573	0.013	1	spoc	102.194623	-0.672786	-3.659	0.049	-3.898	0.044	2458475.332031	0.002959	9.198554	0.004151	4.403735	0.293327	20.082748	1.025192	18326.876953	943.791504	16.119497	0.863014	220.579559	982.903931	17.856768	726.412	14.8815	6190		4.36651		1.17				6	CoRoT-4 b	2019-02-26	2019-12-17	2020-01-16
36352297	547.01		5	5	5	5	5	5	5	5	KP	KP	13.0501	0.017	1	spoc	102.079859	-3.102139	-6.015	0.047	0.547	0.041	2458469.067627	0.000856	1.509017	0.000109	2.474587	0.064258	26.39362	0.520853	24016.328125	479.608032	17.582952	0.339366	2156.067871	1737.942261	28.433636	787.909	23.491	5950		4.32551		1.11		0.0656466	0.0300576	6	CoRoT-1 b	2019-02-26	2019-12-17	2020-01-16
42821097	548.01		5	5	5	5	5	5	5	5	KP	KP	13.1861	0.035	1	spoc	97.033598	-0.170729	4.799	0.052	-6.013	0.049	2458468.686279	0.003721	3.895456	0.001237	4.766844	0.301801	7.998211	0.480966	7339.557617	442.887756	14.36393	1.044916	1256.586182	1518.51062	12.424889	790.663	25.904	6090		4.08625		1.65				6	CoRoT-19 b	2019-02-26	2019-12-17	2020-01-16
32830028	549.01		5	5	5	5	5	5	5	5	PC	FP	14.2321	0.008	1	spoc	86.752182	-24.842642	2.448	0.073	-98.536	0.088	2458468.34436	0.000477	0.516278	0.000021	0.565611	0.106334	22.255273	1.121868	20289.210938	1032.745239	2.442348	0.6369	50.416637	679.615417	18.210543	80.6542	0.3604	3009	97	5.10976	0.525773	0.169	0.037			6	marginal signal	2019-02-26	2019-12-17	2020-01-16
311183180	550.01		5	5	5	5	5	5	5	5	PC	FP	9.1073	0.007	1	spoc	55.031969	5.874619	108.12	2	9.3	2	2458439.585571	0.000238	13.249837	0.000328	3.255177	0.02137	27.242445	0.151699	24779.050781	139.710464	17.850506	3.745235	24.969173	570.125916	181.303757	62.0121		5076	8	4.71	0.01	0.670549	0.02346	0.089	0.026	5		2019-02-26	2019-12-17	2020-01-16
311183180	550.02		5	5	5	5	5	5	5	5	PC	FP	9.1073	0.007	2	spoc	55.031969	5.874619	108.12	2	9.3	2	2458447.39856	0.000442	10.043245	0.00061	3.099789	0.039044	23.479456	0.254876	21393.226562	234.721954	16.682434	6.3188	36.128742	625.292114	85.718102	62.0121		5076	8	4.71	0.01	0.670549	0.02346	0.089	0.026	5	Gaia DR2 R = 1 R_Sun; likely grazing eccentric binary with nearly equal brightness stars	2019-02-26	2019-12-17	2020-01-16
192826603	551.01		5	5	5	5	5	5	5	5	KP	KP	13.9143	0.007	1	spoc	82.714213	-36.630981	-31.902	0.037	-41.026	0.042	2458438.082031	0.00096	2.647186	0.000087	1.135864	0.059865	22.759845	1.178064	20744.404297	1084.448364	9.258728	0.414309	67.015129	729.731262	24.569946	218.121	1.037	3916		4.71907		0.57				"5,6"		2019-02-26	2019-12-17	2020-01-16
44737596	552.01		3	4	4	3	4	4	4	5	PC		13.8231	0.007	1	spoc	60.949392	-25.408921	12.872	0.038	-1.753	0.048	2458413.0625	0.000959	2.788503	0.000089	1.858717	0.074685	28.853091	0.782503	26224.679688	720.452576	16.3451	0.538331	106.142815	818.638916	31.310287	194.964	1.118	3654	162	4.438		1				"4,5"		2019-02-26	2019-12-17	2020-03-04
161477033	553.01		5	5	5	5	5	5	5	5	PC	FP	10.0614	0.006	1	spoc	73.261286	-45.540405	50.694	0.039	67.504	0.041	2458443.221558	0.003863	14.058151	0.005392	3.514627	0.849132	0.932632	0.118849	858.616821	109.458153	2.467289	2.266664	41.330032	646.675171	8.819479	108.159	0.235	5465	186	4.57025	0.276352	0.839854	0.102877			5	Period could be half because of a data gap; based on multi-sector data there are likely transits from two separate planets combined to make this 14-day false target	2019-02-26	2019-12-17	2020-01-16
